id,timestamp,user_id,request_text,true_category,true_scenario,token_count,response_time_sec,satisfaction_score
21aaea48,2024-05-17T05:32:00,user_034,"Напиши программу для конвертации документов из PDF в Word 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word",Написание кода,Автоматизация рутины,50432,26.43,
9b65d04d,2024-05-17T07:47:00,user_049,"Предложи стратегию выхода на новый рынок 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок",Обучение и онбординг,Стратегические вопросы,124167,11.43,3
c9b9d88c,2024-05-17T10:33:00,user_006,"Напиши инструкцию для клиента по настройке интеграции 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Напиши инструкцию для клиента по настройке интеграции Напиши инструкцию для клиента по настройке интеграции Напиши инструкцию для клиента по настройке интеграции",Работа с клиентами,Поддержка клиентов,50107,14.77,5
681915b0,2024-05-18T16:58:00,user_019,"Составь техническое задание на разработку мобильного приложения 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Составь техническое задание на разработку мобильного приложения Составь техническое задание на разработку мобильного приложения Составь техническое задание на разработку мобильного приложения Составь техническое задание на разработку мобильного приложения Составь техническое задание на разработку мобильного приложения Составь техническое задание на разработку мобильного приложения",Обучение и онбординг,Стратегические вопросы,63024,23.03,4
4188b315,2024-05-18T23:43:00,user_003,"Предложи стратегию выхода на новый рынок 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок",Обучение и онбординг,Стратегические вопросы,77236,28.72,4
36273503,2024-05-19T20:55:00,user_026,"Перепиши этот код с использованием паттерна Repository 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository",Написание кода,Анализ и оптимизация кода,122083,9.62,5
2d8d9386,2024-05-20T00:48:00,user_049,"Извлеки все даты и дедлайны из проектной документации 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Извлеки все даты и дедлайны из проектной документации Извлеки все даты и дедлайны из проектной документации Извлеки все даты и дедлайны из проектной документации",Работа с документами,Обработка документов,52199,35.27,3
6f01382c,2024-05-20T11:15:00,user_041,"Напиши ответ на вопрос клиента о тарифах 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши ответ на вопрос клиента о тарифах Напиши ответ на вопрос клиента о тарифах Напиши ответ на вопрос клиента о тарифах Напиши ответ на вопрос клиента о тарифах",Работа с клиентами,Поддержка клиентов,143803,14.05,4
98e3b9d0,2024-05-20T14:17:00,user_042,"Создай CRUD-эндпоинты для работы с товарами 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами",Написание кода,Разработка веб-приложений,143424,10.37,5
affc4d64,2024-05-21T07:13:00,user_050,"Напиши пошаговую инструкцию для онбординга в отдел продаж 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж",Обучение и онбординг,Обучение сотрудников,73185,32.19,3
da24493f,2024-05-21T15:52:00,user_031,"Построй scatter plot для анализа зависимости LTV от CAC 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC Построй scatter plot для анализа зависимости LTV от CAC",Анализ данных,Визуализация данных,141884,31.57,
099f47cb,2024-05-22T13:33:00,user_015,"Перепиши этот код с использованием паттерна Repository 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository Перепиши этот код с использованием паттерна Repository",Написание кода,Анализ и оптимизация кода,96430,10.14,4
288e2e1d,2024-05-22T21:24:00,user_019,"Подготовь деловое письмо с предложением о сотрудничестве 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Подготовь деловое письмо с предложением о сотрудничестве Подготовь деловое письмо с предложением о сотрудничестве Подготовь деловое письмо с предложением о сотрудничестве Подготовь деловое письмо с предложением о сотрудничестве Подготовь деловое письмо с предложением о сотрудничестве Подготовь деловое письмо с предложением о сотрудничестве",Генерация текста,Написание деловых писем,117362,27.27,2
662a5cde,2024-05-22T23:52:00,user_016,"Напиши скрипт на Python для автоматической обработки CSV-файлов 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Напиши скрипт на Python для автоматической обработки CSV-файлов Напиши скрипт на Python для автоматической обработки CSV-файлов Напиши скрипт на Python для автоматической обработки CSV-файлов Напиши скрипт на Python для автоматической обработки CSV-файлов Напиши скрипт на Python для автоматической обработки CSV-файлов",Написание кода,Автоматизация рутины,50732,17.98,4
b6419975,2024-05-23T00:35:00,user_006,"Объясни архитектуру нашего проекта новому разработчику 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Объясни архитектуру нашего проекта новому разработчику Объясни архитектуру нашего проекта новому разработчику Объясни архитектуру нашего проекта новому разработчику Объясни архитектуру нашего проекта новому разработчику",Обучение и онбординг,Обучение сотрудников,73749,30.21,2
f5f2a96e,2024-05-23T05:43:00,user_026,"Составь план миграции с монолита на микросервисы 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Составь план миграции с монолита на микросервисы Составь план миграции с монолита на микросервисы Составь план миграции с монолита на микросервисы Составь план миграции с монолита на микросервисы Составь план миграции с монолита на микросервисы",Обучение и онбординг,Стратегические вопросы,112306,19.26,3
917bf68a,2024-05-23T09:14:00,user_019,"Построй прогноз загрузки серверов на месяц 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц Построй прогноз загрузки серверов на месяц",Анализ данных,Прогнозирование,97595,15.6,5
18018ea2,2024-05-23T09:21:00,user_009,"Найди аномалии в данных о транзакциях 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Найди аномалии в данных о транзакциях Найди аномалии в данных о транзакциях Найди аномалии в данных о транзакциях",Анализ данных,Сбор аналитики,93900,21.13,1
81704964,2024-05-24T01:22:00,user_014,"Предложи стратегию выхода на новый рынок 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок",Обучение и онбординг,Стратегические вопросы,129722,30.01,3
f2b204bc,2024-05-25T04:02:00,user_015,"Предложи стратегию выхода на новый рынок 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок Предложи стратегию выхода на новый рынок",Обучение и онбординг,Стратегические вопросы,145944,26.59,5
c1d0812f,2024-05-25T10:52:00,user_024,"Сравни две версии документа и опиши различия 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Сравни две версии документа и опиши различия Сравни две версии документа и опиши различия Сравни две версии документа и опиши различия Сравни две версии документа и опиши различия Сравни две версии документа и опиши различия",Работа с документами,Обработка документов,53887,21.28,1
2ce20b9f,2024-05-25T18:40:00,user_030,"Подготовь презентацию продукта для потенциального партнёра 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра Подготовь презентацию продукта для потенциального партнёра",Работа с клиентами,Продажи и переговоры,85187,6.23,3
9bc57a40,2024-05-25T19:42:00,user_019,"Напиши утилиту для мониторинга серверов и отправки алертов 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши утилиту для мониторинга серверов и отправки алертов Напиши утилиту для мониторинга серверов и отправки алертов Напиши утилиту для мониторинга серверов и отправки алертов Напиши утилиту для мониторинга серверов и отправки алертов Напиши утилиту для мониторинга серверов и отправки алертов Напиши утилиту для мониторинга серверов и отправки алертов",Написание кода,Автоматизация рутины,139832,3.05,5
8a360288,2024-05-26T17:08:00,user_028,"Исправь race condition в многопоточном коде 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Исправь race condition в многопоточном коде Исправь race condition в многопоточном коде Исправь race condition в многопоточном коде Исправь race condition в многопоточном коде Исправь race condition в многопоточном коде Исправь race condition в многопоточном коде",Написание кода,Анализ и оптимизация кода,103569,3.33,3
bd21495a,2024-05-26T18:45:00,user_018,"Создай CRUD-эндпоинты для работы с товарами 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами Создай CRUD-эндпоинты для работы с товарами",Написание кода,Разработка веб-приложений,114277,10.78,5
b26c5346,2024-05-26T19:32:00,user_015,"Напиши REST API на FastAPI для управления пользователями 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями",Написание кода,Разработка веб-приложений,125243,40.89,1
4048e84f,2024-05-27T01:29:00,user_001,"Составь отчёт о непрочитанных письмах за день 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Составь отчёт о непрочитанных письмах за день Составь отчёт о непрочитанных письмах за день Составь отчёт о непрочитанных письмах за день Составь отчёт о непрочитанных письмах за день Составь отчёт о непрочитанных письмах за день Составь отчёт о непрочитанных письмах за день Составь отчёт о непрочитанных письмах за день",Работа с документами,Мониторинг почты,122190,22.58,
0b9d18c8,2024-05-27T04:27:00,user_034,"Построй прогноз выручки на следующий квартал 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Построй прогноз выручки на следующий квартал Построй прогноз выручки на следующий квартал Построй прогноз выручки на следующий квартал Построй прогноз выручки на следующий квартал Построй прогноз выручки на следующий квартал Построй прогноз выручки на следующий квартал",Анализ данных,Прогнозирование,118788,7.51,1
ac6ce316,2024-05-27T09:29:00,user_019,"Оптимизируй алгоритм сортировки для больших объёмов данных 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Оптимизируй алгоритм сортировки для больших объёмов данных Оптимизируй алгоритм сортировки для больших объёмов данных Оптимизируй алгоритм сортировки для больших объёмов данных Оптимизируй алгоритм сортировки для больших объёмов данных",Написание кода,Анализ и оптимизация кода,111612,35.72,5
6f8ef04c,2024-05-27T20:40:00,user_008,"Напиши благодарственное письмо клиенту за долгосрочное партнёрство 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши благодарственное письмо клиенту за долгосрочное партнёрство Напиши благодарственное письмо клиенту за долгосрочное партнёрство Напиши благодарственное письмо клиенту за долгосрочное партнёрство Напиши благодарственное письмо клиенту за долгосрочное партнёрство Напиши благодарственное письмо клиенту за долгосрочное партнёрство",Генерация текста,Написание деловых писем,63485,13.25,5
067eea56,2024-05-28T02:38:00,user_003,"Создай скрипт для автоматического парсинга новостных сайтов 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Создай скрипт для автоматического парсинга новостных сайтов Создай скрипт для автоматического парсинга новостных сайтов Создай скрипт для автоматического парсинга новостных сайтов Создай скрипт для автоматического парсинга новостных сайтов",Написание кода,Автоматизация рутины,108880,35.94,1
bf7e67ad,2024-05-28T08:04:00,user_029,"Создай дашборд с ключевыми метриками бизнеса 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Создай дашборд с ключевыми метриками бизнеса Создай дашборд с ключевыми метриками бизнеса Создай дашборд с ключевыми метриками бизнеса",Анализ данных,Визуализация данных,145636,33.41,
70a280c0,2024-05-28T19:14:00,user_011,"Составь скрипт для звонка недовольному клиенту 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту Составь скрипт для звонка недовольному клиенту",Работа с клиентами,Поддержка клиентов,119345,27.0,1
1aa02b66,2024-05-28T22:38:00,user_036,"Оцени риски перехода на новую технологию 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Оцени риски перехода на новую технологию Оцени риски перехода на новую технологию Оцени риски перехода на новую технологию",Обучение и онбординг,Стратегические вопросы,56695,9.8,
f15bd08a,2024-05-29T14:08:00,user_013,"Составь черновик ответа на письмо от инвестора 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Составь черновик ответа на письмо от инвестора Составь черновик ответа на письмо от инвестора Составь черновик ответа на письмо от инвестора Составь черновик ответа на письмо от инвестора Составь черновик ответа на письмо от инвестора",Работа с документами,Мониторинг почты,111284,43.01,
77a3a5d0,2024-05-30T11:19:00,user_002,"Напиши follow-up письмо после деловой встречи 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши follow-up письмо после деловой встречи Напиши follow-up письмо после деловой встречи Напиши follow-up письмо после деловой встречи",Работа с клиентами,Продажи и переговоры,93743,42.19,2
e97263a1,2024-05-30T17:38:00,user_033,"Напиши программу для конвертации документов из PDF в Word 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word Напиши программу для конвертации документов из PDF в Word",Написание кода,Автоматизация рутины,53338,4.71,5
c4d41ec8,2024-05-31T04:06:00,user_040,"Создай шаблон письма о плановых технических работах 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Создай шаблон письма о плановых технических работах Создай шаблон письма о плановых технических работах Создай шаблон письма о плановых технических работах Создай шаблон письма о плановых технических работах Создай шаблон письма о плановых технических работах Создай шаблон письма о плановых технических работах Создай шаблон письма о плановых технических работах",Работа с клиентами,Поддержка клиентов,54718,29.34,5
fd31fdb7,2024-05-31T21:24:00,user_007,"Создай скрипт для автоматического бэкапа базы данных 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Создай скрипт для автоматического бэкапа базы данных Создай скрипт для автоматического бэкапа базы данных Создай скрипт для автоматического бэкапа базы данных Создай скрипт для автоматического бэкапа базы данных Создай скрипт для автоматического бэкапа базы данных Создай скрипт для автоматического бэкапа базы данных",Написание кода,Автоматизация рутины,57987,33.71,2
b61c59e8,2024-06-01T02:38:00,user_008,"Проведи code review этого модуля и найди уязвимости 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости Проведи code review этого модуля и найди уязвимости",Написание кода,Анализ и оптимизация кода,115788,15.11,
3565a821,2024-06-01T10:59:00,user_038,"Создай скрипт для автоматической отправки отчётов по email 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Создай скрипт для автоматической отправки отчётов по email Создай скрипт для автоматической отправки отчётов по email Создай скрипт для автоматической отправки отчётов по email",Написание кода,Автоматизация рутины,132609,37.76,4
02616d92,2024-06-01T13:34:00,user_028,"Переведи техническую документацию на английский язык 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Переведи техническую документацию на английский язык Переведи техническую документацию на английский язык Переведи техническую документацию на английский язык Переведи техническую документацию на английский язык",Работа с документами,Обработка документов,142434,23.28,3
94c0e217,2024-06-01T14:22:00,user_020,"Напиши REST API на FastAPI для управления пользователями 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — подробно.

Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями Напиши REST API на FastAPI для управления пользователями",Написание кода,Разработка веб-приложений,96918,15.79,3
343f5d3d,2024-06-02T08:12:00,user_001,"Напиши пошаговую инструкцию для онбординга в отдел продаж 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: высокая. Дополнительные требования: стиль — деловой, объём — кратко.

Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж Напиши пошаговую инструкцию для онбординга в отдел продаж",Обучение и онбординг,Обучение сотрудников,61453,15.42,1
b83ca12f,2024-06-02T15:16:00,user_024,"Создай компонент React для отображения графиков 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — кратко.

Создай компонент React для отображения графиков Создай компонент React для отображения графиков Создай компонент React для отображения графиков Создай компонент React для отображения графиков Создай компонент React для отображения графиков Создай компонент React для отображения графиков Создай компонент React для отображения графиков Создай компонент React для отображения графиков",Написание кода,Разработка веб-приложений,56438,9.06,1
f3bc3780,2024-06-03T03:02:00,user_038,"Составь резюме научной статьи для руководства 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Составь резюме научной статьи для руководства Составь резюме научной статьи для руководства Составь резюме научной статьи для руководства Составь резюме научной статьи для руководства",Генерация текста,Генерация отчётов и резюме,146506,7.53,3
673c37f2,2024-06-03T16:14:00,user_049,"Создай форму регистрации с валидацией на Vue.js 

Контекст: Работаю над проектом в сфере IT, команда из 10 человек. Срочность: средняя. Дополнительные требования: стиль — деловой, объём — подробно.

Создай форму регистрации с валидацией на Vue.js Создай форму регистрации с валидацией на Vue.js Создай форму регистрации с валидацией на Vue.js Создай форму регистрации с валидацией на Vue.js Создай форму регистрации с валидацией на Vue.js",Написание кода,Разработка веб-приложений,66199,22.73,1
